Fri Jul 18 09:27:21 CST 2025

Device Version Info = 4500_2_11
BQZ Device Name = bq40z50R2
BQZ Firmware Version = V2_11_BLD52

Design Capacity = 4705
Design Voltage = 7260
Specification Info = 0x0031
Manufacturer Date = 1980-1-1
Serial Number = 0x0000
Manufacturer Name = Inventus
Device Name = bq40z50-R2
Device Chemistry = LION

Sample,DateTime,ElapsedTime,ManufAccess,RemCapAlarm,RemTimeAlarm,BattMode,@Rate(@),@TimeFull,@TimeEmpty,@RateOK,Temperature,Voltage,Current,AvgCurr,MaxErr,RSOC,ASOC,RemCap,FullChgCap,RunTimeEmty,AvgTimeEmty,AvgTimeFull,ChgCurr,ChgVolt,BattStat,CycleCnt,MaxTurboPwr,SusTurboPwr,MaxTurboCurr,SusTurboCurr,SoH,OpStatA,OpStatB,TempRange,ChgStat,GaugeStat,ITStat,MfgStat,SafetyAlertAB,SafetyStatAB,SafetyAlertCD,SafetyStatCD,PFAlertAB,PFStatAB,PFAlertCD,PFStatCD,CellVolt1,CellVolt2,CellVolt3,CellVolt4,vBAT,vPACK,CellCurr1,CellCurr2,CellCurr3,CellCurr4,CellPower1,CellPower2,CellPower3,CellPower4,Power,AvgPow,IntTemp,TS1Temp,TS2Temp,TS3Temp,TS4Temp,CellTemp,FETTemp,GaugeTemp,FltRemQ,FltRemE,FltFullChgQ,FltFullChgE,NoLoadRemCap,TrueRemQ,TrueRemE,InitialQ,InitialE,TrueFullChgQ,TrueFullChgE,T_sim,T_ambient,RaScale1,RaScale2,RaScale3,RaScale4,CompRes1,CompRes2,CompRes3,CompRes4,PackGrid,LStatus,CellGrid1,CellGrid2,CellGrid3,CellGrid4,StateTime,DOD0_1,DOD0_2,DOD0_3,DOD0_4,DOD0 Passed Q,DOD0 Passed E,DOD0 Time,DODEOC_1,DODEOC_2,DODEOC_3,DODEOC_4,QMax1,QMax2,QMax3,QMax4,QMaxDOD0_1,QMaxDOD0_2,QMaxDOD0_3,QMaxDOD0_4,QMaxPassedQ,QMaxTime,Tk,Ta,RawDOD_1,RawDOD_2,RawDOD_3,RawDOD_4,CBTime1,CBTime2,CBTime3,CBTime4,CBDOD_1,CBDOD_2,CBDOD_3,CBDOD_4,CBTotalDODChg,SOH_FC_Q,SOH_FC_E,LogRowTime(ms),LogStatus
221,2025-07-18 09:42:07,885.747,0x0187,0,0,0x6001,0,65535,65535,1,35.3,7670,-4690,-4690,1,77,73,3409,4438,44,44,65535,2450,8400,0x00C0,0,-13468,-7114,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3834,3834,0,0,7670,7629,-4691,-4688,0,0,-1799,-1797,0,0,-3597,-3600,37.1,35.3,196.1,196.5,195.9,35.3,-273.2,35.3,3407,2403,4438,3205,4067,3423,2414,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,41,0,0,1,2,1,1,0,0,879,35,51,0,0,1147,898,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2460,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1244,SUCCESS
222,2025-07-18 09:42:11,889.760,0x0187,0,0,0x6001,0,65535,65535,1,35.3,7668,-4690,-4690,1,77,73,3404,4438,44,44,65535,2450,8400,0x00C0,0,-13462,-7111,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3833,3833,0,0,7666,7626,-4692,-4689,0,0,-1798,-1797,0,0,-3596,-3599,37.1,35.3,196.1,196.1,196.1,35.3,-273.2,35.3,3402,2399,4438,3205,4062,3418,2410,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,41,0,0,1,2,1,1,0,0,883,35,51,0,0,1152,902,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2455,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1247,SUCCESS
223,2025-07-18 09:42:15,893.764,0x0187,0,0,0x6001,0,65535,65535,1,35.3,7666,-4691,-4690,1,77,73,3398,4438,43,43,65535,2450,8400,0x00C0,0,-13456,-7108,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3831,3832,0,0,7664,7627,-4692,-4690,0,0,-1798,-1797,0,0,-3595,-3598,37.1,35.3,196.1,194.6,196.5,35.3,-273.2,35.3,3397,2395,4438,3205,4057,3413,2406,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,41,0,0,1,2,1,1,0,0,887,35,51,0,0,1157,906,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2450,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1274,SUCCESS
224,2025-07-18 09:42:19,897.779,0x0187,0,0,0x6001,0,65535,65535,1,35.3,7663,-4690,-4690,1,77,73,3393,4438,43,43,65535,2450,8400,0x00C0,0,-13439,-7100,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3830,3831,0,0,7664,7622,-4691,-4690,0,0,-1797,-1797,0,0,-3594,-3597,37.1,35.4,196.4,196.1,196.5,35.3,-273.2,35.3,3392,2392,4438,3205,4052,3408,2402,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,891,35,51,0,0,1162,910,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2444,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1212,SUCCESS
225,2025-07-18 09:42:23,901.783,0x0187,0,0,0x6001,0,65535,65535,1,35.3,7661,-4690,-4690,1,77,73,3388,4438,43,43,65535,2450,8400,0x00C0,0,-13436,-7098,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3829,3830,0,0,7659,7619,-4689,-4690,0,0,-1795,-1796,0,0,-3592,-3596,37.1,35.4,196.5,196.3,196.3,35.4,-273.2,35.4,3387,2388,4438,3205,4048,3403,2399,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,895,35,51,0,0,1167,913,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2440,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1140,SUCCESS
226,2025-07-18 09:42:27,905.790,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7659,-4690,-4690,1,77,72,3383,4438,43,43,65535,2450,8400,0x00C0,0,-13419,-7090,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3828,3829,0,0,7656,7619,-4688,-4691,0,0,-1795,-1796,0,0,-3591,-3595,37.1,35.4,196.3,196.3,196.3,35.4,-273.2,35.4,3382,2384,4438,3205,4041,3397,2394,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,899,35,51,0,0,1173,918,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2434,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1218,SUCCESS
227,2025-07-18 09:42:31,909.805,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7656,-4690,-4690,1,77,72,3378,4438,43,43,65535,2450,8400,0x00C0,0,-13413,-7087,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3827,3828,0,0,7656,7613,-4688,-4690,0,0,-1794,-1795,0,0,-3590,-3594,37.1,35.4,196.1,196.5,195.7,35.4,-273.2,35.4,3377,2380,4438,3205,4036,3392,2390,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,903,35,51,0,0,1178,922,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2429,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1211,SUCCESS
228,2025-07-18 09:42:35,913.819,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7654,-4691,-4690,1,76,72,3372,4438,43,43,65535,2450,8400,0x00C0,0,-13407,-7084,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3826,3826,0,0,7652,7613,-4688,-4688,0,0,-1794,-1794,0,0,-3589,-3593,37.2,35.4,196.3,196.0,196.0,35.4,-273.2,35.4,3371,2376,4438,3205,4031,3387,2386,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,907,35,51,0,0,1183,926,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2424,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1322,SUCCESS
229,2025-07-18 09:42:39,917.832,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7652,-4690,-4690,1,76,72,3367,4438,43,43,65535,2450,8400,0x00C0,0,-13400,-7080,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3824,3825,0,0,7649,7611,-4689,-4690,0,0,-1793,-1794,0,0,-3587,-3592,37.2,35.4,196.1,196.0,196.3,35.4,-273.2,35.4,3366,2372,4438,3205,4026,3382,2382,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,911,35,51,0,0,1188,930,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2419,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1235,SUCCESS
230,2025-07-18 09:42:43,921.843,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7649,-4690,-4690,1,76,72,3362,4438,43,43,65535,2450,8400,0x00C0,0,-13387,-7074,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3823,3824,0,0,7649,7609,-4691,-4690,0,0,-1793,-1793,0,0,-3587,-3590,37.2,35.4,196.0,196.7,196.3,35.4,-273.2,35.4,3361,2368,4438,3205,4021,3377,2379,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,40,0,0,1,2,1,1,0,0,915,35,51,0,0,1193,933,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2414,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1259,SUCCESS
231,2025-07-18 09:42:47,925.846,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7644,-4690,-4690,1,76,72,3357,4438,43,43,65535,2450,8400,0x00C0,0,-13379,-7070,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3822,3823,0,0,7646,7605,-4691,-4691,0,0,-1793,-1793,0,0,-3586,-3589,37.3,35.4,196.1,196.1,196.4,35.4,-273.2,35.4,3356,2364,4438,3205,4017,3371,2374,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,919,35,51,0,0,1199,938,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2408,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1256,SUCCESS
232,2025-07-18 09:42:51,929.858,0x0187,0,0,0x6001,0,65535,65535,1,35.4,7642,-4691,-4690,1,76,72,3352,4438,43,43,65535,2450,8400,0x00C0,0,-13368,-7064,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3821,3822,0,0,7643,7604,-4690,-4690,0,0,-1792,-1793,0,0,-3584,-3588,37.2,35.4,196.1,196.1,196.3,35.5,-273.2,35.5,3351,2360,4438,3205,4010,3366,2370,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,923,35,51,0,0,1204,942,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2403,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1303,SUCCESS
233,2025-07-18 09:42:55,933.860,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7640,-4691,-4690,1,76,72,3347,4438,43,43,65535,2450,8400,0x00C0,0,-13364,-7062,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3820,3821,0,0,7640,7602,-4692,-4692,0,0,-1792,-1793,0,0,-3584,-3587,37.3,35.5,196.3,196.1,196.1,35.5,-273.2,35.5,3346,2356,4438,3205,4006,3361,2366,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,927,35,51,0,0,1209,946,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2398,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1319,SUCCESS
234,2025-07-18 09:42:59,937.864,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7637,-4691,-4690,1,76,72,3341,4438,43,43,65535,2450,8400,0x00C0,0,-13351,-7056,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3818,3819,0,0,7639,7600,-4689,-4692,0,0,-1790,-1792,0,0,-3582,-3586,37.3,35.5,195.3,196.1,197.8,35.5,-273.2,35.5,3340,2352,4438,3205,4001,3356,2363,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,931,35,51,0,0,1214,949,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2393,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1283,SUCCESS
235,2025-07-18 09:43:03,941.880,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7635,-4690,-4690,1,76,71,3336,4438,43,43,65535,2450,8400,0x00C0,0,-13347,-7054,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3817,3818,0,0,7637,7595,-4692,-4692,0,0,-1791,-1791,0,0,-3582,-3585,37.2,35.5,196.1,196.1,196.3,35.5,-273.2,35.5,3335,2348,4438,3205,3996,3350,2358,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,935,35,51,0,0,1220,954,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2387,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1315,SUCCESS
236,2025-07-18 09:43:07,945.894,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7632,-4690,-4690,1,76,71,3331,4438,43,43,65535,2450,8400,0x00C0,0,-13343,-7052,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3816,3817,0,0,7633,7594,-4690,-4693,0,0,-1790,-1791,0,0,-3580,-3584,37.3,35.5,196.3,196.3,196.3,35.5,-273.2,35.5,3330,2344,4438,3205,3991,3346,2355,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,939,35,51,0,0,1225,958,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2382,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1236,SUCCESS
237,2025-07-18 09:43:11,949.907,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7630,-4690,-4690,1,75,71,3326,4438,43,43,65535,2450,8400,0x00C0,0,-13332,-7046,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3815,3816,0,0,7631,7591,-4692,-4690,0,0,-1790,-1790,0,0,-3579,-3583,37.4,35.5,196.1,196.3,196.1,35.5,-273.2,35.5,3325,2340,4438,3205,3985,3340,2350,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,943,35,51,0,0,1230,962,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2377,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1305,SUCCESS
238,2025-07-18 09:43:15,953.908,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7628,-4691,-4691,1,75,71,3321,4438,42,42,65535,2450,8400,0x00C0,0,-13336,-7048,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3815,3814,0,0,7628,7588,-4692,-4692,0,0,-1790,-1790,0,0,-3579,-3582,37.3,35.5,196.1,196.1,196.1,35.5,-273.2,35.5,3320,2336,4438,3205,3980,3335,2347,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,947,35,51,0,0,1235,965,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2372,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1303,SUCCESS
239,2025-07-18 09:43:19,957.915,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7625,-4690,-4690,1,75,71,3315,4438,42,42,65535,2450,8400,0x00C0,0,-13325,-7042,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3813,3813,0,0,7625,7586,-4688,-4691,0,0,-1788,-1789,0,0,-3577,-3581,37.4,35.5,196.1,196.5,196.1,35.5,-273.2,35.5,3314,2332,4438,3205,3975,3330,2343,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,951,35,51,0,0,1240,969,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2367,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1261,SUCCESS
240,2025-07-18 09:43:23,961.929,0x0187,0,0,0x6001,0,65535,65535,1,35.5,7623,-4690,-4690,1,75,71,3310,4438,42,42,65535,2450,8400,0x00C0,0,-13321,-7041,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3812,3812,0,0,7623,7584,-4692,-4694,0,0,-1789,-1789,0,0,-3576,-3579,37.4,35.5,196.1,196.1,196.5,35.5,-273.2,35.5,3309,2328,4438,3205,3970,3325,2339,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,955,35,51,0,0,1246,974,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2361,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1295,SUCCESS
241,2025-07-18 09:43:27,965.933,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7620,-4691,-4691,1,75,71,3305,4438,42,42,65535,2450,8400,0x00C0,0,-13310,-7035,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3811,3811,0,0,7620,7582,-4692,-4691,0,0,-1788,-1788,0,0,-3574,-3578,37.3,35.6,196.3,196.1,196.1,35.6,-273.2,35.6,3304,2324,4438,3205,3965,3320,2335,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,958,35,51,0,0,1250,977,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2356,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1200,SUCCESS
242,2025-07-18 09:43:31,969.936,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7618,-4690,-4690,1,75,71,3300,4438,42,42,65535,2450,8400,0x00C0,0,-13308,-7034,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3810,3809,0,0,7619,7579,-4692,-4690,0,0,-1788,-1786,0,0,-3573,-3577,37.4,35.6,196.1,196.5,196.5,35.6,-273.2,35.6,3299,2320,4438,3205,3959,3314,2331,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,963,35,51,0,0,1256,981,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2351,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1306,SUCCESS
243,2025-07-18 09:43:35,973.938,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7616,-4691,-4690,1,75,71,3295,4438,42,42,65535,2450,8400,0x00C0,0,-13294,-7027,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3808,3808,0,0,7616,7577,-4690,-4691,0,0,-1786,-1786,0,0,-3573,-3576,37.3,35.6,196.5,196.5,195.2,35.6,-273.2,35.6,3294,2316,4438,3205,3954,3309,2327,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,967,35,51,0,0,1261,985,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2346,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1303,SUCCESS
244,2025-07-18 09:43:39,977.949,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7613,-4690,-4690,1,75,70,3289,4438,42,42,65535,2450,8400,0x00C0,0,-13291,-7026,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3807,3807,0,0,7615,7575,-4691,-4690,0,0,-1786,-1785,0,0,-3571,-3575,37.4,35.6,196.5,196.1,196.5,35.6,-273.2,35.6,3289,2313,4438,3205,3949,3304,2323,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,970,35,51,0,0,1266,989,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2341,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1259,SUCCESS
245,2025-07-18 09:43:43,981.962,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7611,-4691,-4690,1,74,70,3284,4438,42,42,65535,2450,8400,0x00C0,0,-13278,-7019,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3805,3806,0,0,7613,7572,-4693,-4692,0,0,-1786,-1786,0,0,-3570,-3574,37.4,35.6,196.1,196.5,196.0,35.6,-273.2,35.6,3283,2309,4438,3205,3944,3299,2319,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,975,35,51,0,0,1272,994,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2335,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1373,SUCCESS
246,2025-07-18 09:43:47,985.966,0x0187,0,0,0x6001,0,65535,65535,1,35.6,7608,-4690,-4690,1,74,70,3279,4438,42,42,65535,2450,8400,0x00C0,0,-13272,-7016,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3805,3805,0,0,7609,7572,-4691,-4688,0,0,-1785,-1784,0,0,-3569,-3573,37.5,35.6,195.7,196.3,196.5,35.6,-273.2,35.6,3278,2305,4438,3205,3938,3293,2315,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,39,39,0,0,1,2,1,1,0,0,978,35,51,0,0,1277,997,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2330,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1191,SUCCESS
247,2025-07-18 09:43:51,989.971,0x0187,0,0,0x6001,0,65535,65535,1,35.7,7606,-4690,-4690,1,74,70,3274,4438,42,42,65535,2450,8400,0x00C0,0,-13259,-7010,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3803,3803,0,0,7609,7569,-4691,-4688,0,0,-1784,-1783,0,0,-3568,-3571,37.5,35.7,196.5,196.5,196.5,35.7,-273.2,35.7,3273,2301,4438,3205,3933,3288,2311,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,39,0,0,1,2,1,1,0,0,982,35,51,0,0,1282,1001,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2325,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1208,SUCCESS
248,2025-07-18 09:43:56,993.983,0x0187,0,0,0x6001,0,65535,65535,1,35.7,7603,-4691,-4690,1,74,70,3269,4438,42,42,65535,2450,8400,0x00C0,0,-13255,-7008,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3802,3802,0,0,7605,7566,-4690,-4687,0,0,-1783,-1782,0,0,-3566,-3570,37.5,35.7,196.4,196.3,196.1,35.7,-273.2,35.7,3268,2297,4438,3205,3928,3283,2307,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,39,0,0,1,2,1,1,0,0,986,35,51,0,0,1287,1005,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2320,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1257,SUCCESS
249,2025-07-18 09:44:00,997.991,0x0187,0,0,0x6001,0,65535,65535,1,35.7,7601,-4691,-4690,1,74,70,3264,4438,42,42,65535,2450,8400,0x00C0,0,-13253,-7007,-18820,-9410,100,0x0187,0x0000,0x08,0x0004,0x40,0x0100,0x0010,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,0x0000,3801,3801,0,0,7602,7563,-4692,-4692,0,0,-1783,-1783,0,0,-3566,-3569,37.5,35.7,196.3,196.3,196.3,35.7,-273.2,35.7,3263,2293,4438,3205,3923,3278,2303,-111,-92,4459,3220,31.0,25.8,1000,1000,0,0,41,39,0,0,1,2,1,1,0,0,990,35,51,0,0,1292,1009,4,352,400,0,0,5252,5230,0,0,0,0,0,0,-2315,272,10.0,18000,40,56,0,0,0,0,0,0,0,0,0,0,0,4727,3502,1243,SUCCESS
